repayment_id,loan_id,repayment_date,amount_paid,due_date
20559,5409,2022-04-14,6540.6,2022-06-16
20560,5112,2022-05-06,10892.27,2023-03-17
20561,5597,2023-06-30,13785.23,2023-11-20
20562,5651,2023-11-08,13851.96,2022-12-19
20563,6063,2022-09-27,10708.42,2022-04-09
20564,5105,2023-04-11,9735.08,2023-09-16
20565,5324,2022-04-28,8207.13,2022-04-28
20566,5992,2022-04-02,3156.37,2023-11-05
20567,5429,2023-09-04,2292.63,2023-07-23
20568,5635,2023-04-30,7542.81,2022-12-19
20569,5730,2022-03-28,2811.94,2023-07-28
20570,5889,2022-08-22,8866.5,2023-05-16
20571,6085,2022-05-04,9862.69,2022-02-08
20572,5393,2022-07-22,8121.43,2022-11-26
20573,5204,2022-02-01,1028.19,2022-11-19
20574,5258,2022-12-23,1337.06,2023-05-13
20575,5486,2023-04-08,2143.45,2022-01-29
20576,5446,2023-07-05,2727.86,2023-06-27
20577,6024,2022-04-04,14853.3,2022-11-12
20578,5342,2023-06-06,5495.18,2023-07-05
20579,5133,2023-02-12,4733.61,2023-05-28
20580,5443,2022-04-10,1257.87,2023-07-22
20581,5253,2022-09-01,9712.15,2023-04-12
20582,5265,2022-02-27,9956.77,2023-11-29
20583,5093,2022-12-23,3044.01,2023-08-26
20584,5138,2023-05-06,13829.0,2022-07-18
20585,6002,2022-11-16,12107.16,2023-11-14
20586,5307,2022-01-19,3839.63,2022-07-01
20587,5266,2022-12-23,7544.82,2022-05-10
20588,5646,2022-04-27,7146.67,2023-10-16
20589,5318,2022-05-16,5553.55,2022-05-11
20590,6137,2022-10-23,12355.7,2023-10-16
20591,5901,2023-06-09,2084.34,2022-01-05
20592,5454,2022-04-11,6522.06,2022-06-16
20593,5191,2023-01-15,6706.45,2023-01-20
20594,5831,2022-06-04,7296.52,2023-09-24
20595,6113,2023-08-17,12989.57,2023-07-09
20596,5187,2023-08-23,3663.42,2022-04-02
20597,5819,2022-04-15,1992.39,2022-07-06
20598,6021,2023-10-04,9458.22,2023-08-13
20599,5132,2023-06-10,3020.6,2023-04-10
20600,5872,2022-05-08,1586.52,2023-07-12
20601,5635,2023-02-05,6686.41,2023-06-03
20602,5691,2023-07-26,3684.87,2023-11-13
20603,5692,2023-06-13,5737.64,2022-04-25
20604,6123,2023-07-11,4265.81,2022-09-20
20605,6058,2023-07-04,1843.23,2022-12-10
20606,5582,2022-05-04,8625.03,2022-08-27
20607,5171,2022-12-26,891.77,2022-11-05
20608,5784,2022-03-05,14512.44,2022-01-16
20609,6083,2023-09-16,5449.29,2022-03-03
20610,5181,2022-04-12,10579.78,2022-11-17
20611,5019,2023-07-15,12250.26,2023-01-03
20612,6119,2022-10-04,4547.02,2023-03-11
20613,5881,2022-08-15,11356.71,2022-10-19
20614,5175,2022-01-23,12570.1,2022-06-12
20615,5054,2023-11-28,3999.1,2022-08-29
20616,5695,2022-03-05,14891.17,2022-11-21
20617,5863,2022-06-06,799.99,2023-01-10
20618,5349,2023-01-25,3646.51,2022-05-09
20619,5443,2022-05-29,11810.3,2022-05-03
20620,5833,2022-12-29,3314.9,2023-10-11
20621,5580,2023-11-12,10624.77,2023-04-09
20622,5282,2023-04-09,12905.19,2023-06-11
20623,5360,2023-10-07,14408.61,2022-08-17
20624,5915,2023-02-03,7376.59,2022-05-24
20625,5823,2023-02-09,14581.08,2022-06-25
20626,5892,2022-05-12,6468.52,2022-02-22
20627,5953,2022-07-16,3662.86,2022-12-01
20628,5641,2023-10-09,7951.87,2023-10-21
20629,6032,2022-02-04,9922.44,2023-07-07
20630,5563,2023-02-24,7140.47,2022-10-20
20631,5491,2023-01-12,8721.1,2022-08-28
20632,5341,2023-02-03,6537.93,2023-03-19
20633,5472,2022-08-08,8109.05,2022-05-16
20634,5249,2023-11-28,14312.64,2023-08-23
20635,5235,2023-06-01,7747.55,2022-03-12
20636,6107,2023-08-06,4171.1,2022-01-08
20637,6117,2022-12-08,11501.83,2023-03-09
20638,5824,2023-02-20,5394.97,2022-12-02
20639,5632,2023-04-01,12335.0,2023-09-19
20640,5529,2022-10-24,1324.21,2023-02-23
20641,5122,2022-11-27,5316.58,2022-10-28
20642,5892,2023-11-11,1868.22,2022-08-25
20643,5010,2022-12-05,1737.11,2023-08-11
20644,5838,2022-10-25,10046.65,2023-05-21
20645,5753,2023-11-08,6087.35,2023-02-03
20646,5886,2022-11-08,13136.44,2023-09-03
20647,5464,2023-08-06,7987.87,2022-11-19
20648,5712,2022-02-24,4782.48,2022-01-02
20649,5728,2023-11-25,10952.89,2023-09-26
20650,5717,2023-06-18,9548.24,2022-07-04
20651,5080,2022-04-15,12094.12,2022-01-16
20652,5480,2022-06-24,9832.03,2022-10-06
20653,5902,2022-10-21,2921.69,2022-12-17
20654,5891,2023-07-05,10219.5,2023-01-05
20655,5018,2023-01-10,6177.46,2023-07-07
20656,6189,2023-03-26,7215.57,2023-01-13
20657,5202,2023-03-21,13862.69,2022-02-24
20658,5741,2022-03-01,5719.48,2022-07-27
20659,5319,2023-01-27,9373.41,2022-05-12
20660,5217,2023-01-25,5770.49,2023-01-01
20661,6058,2022-07-31,1873.55,2022-12-22
20662,5266,2023-10-29,7076.12,2022-06-27
20663,5724,2023-11-16,9157.39,2022-08-30
20664,5775,2023-06-19,6408.8,2022-10-11
20665,6104,2022-08-28,6164.66,2023-09-27
20666,5413,2023-05-03,12395.49,2023-03-13
20667,6036,2022-05-02,930.43,2023-11-10
20668,5401,2022-09-10,4785.99,2023-06-09
20669,5724,2022-05-21,12270.48,2022-03-12
20670,5282,2023-03-28,13847.69,2022-02-23
20671,6136,2022-06-02,6478.34,2022-01-13
20672,5723,2022-11-04,13387.52,2023-01-11
20673,5751,2023-07-14,3384.49,2023-07-25
20674,5268,2022-11-13,3710.69,2022-09-17
20675,5298,2023-06-13,12769.77,2022-03-21
20676,5570,2022-10-23,13597.24,2023-04-21
20677,5509,2022-12-11,3730.68,2022-03-01
20678,5546,2023-08-04,1360.2,2022-02-16
20679,5775,2023-08-20,1809.7,2023-05-05
20680,5365,2022-10-09,4290.02,2022-02-05
20681,5547,2022-07-27,11541.01,2023-06-15
20682,5271,2023-07-06,7894.88,2022-09-13
20683,5739,2022-04-06,7106.04,2022-10-13
20684,5537,2023-03-28,8970.03,2023-01-02
20685,5059,2023-01-08,13408.24,2023-07-07
20686,5086,2023-10-10,1811.24,2022-08-16
20687,5763,2022-03-14,10573.5,2022-06-20
20688,5390,2023-11-12,13938.47,2023-05-12
20689,5719,2022-11-29,3593.58,2022-09-02
20690,5856,2023-01-28,12647.7,2023-01-28
20691,5149,2022-04-16,10621.36,2023-06-08
20692,5583,2022-04-11,709.79,2023-10-14
20693,5121,2022-12-25,3858.37,2022-10-25
20694,5765,2022-11-25,9284.75,2023-04-02
20695,5605,2023-09-10,7784.8,2023-03-13
20696,5256,2023-01-30,8155.08,2022-12-12
20697,5766,2022-02-04,3862.99,2023-04-23
20698,5864,2022-06-06,10287.55,2022-07-04
20699,5800,2022-09-30,4363.07,2022-09-29
20700,5059,2023-01-31,6146.81,2023-04-06
20701,6022,2022-07-26,5849.28,2022-04-09
20702,6093,2023-08-28,10244.36,2023-03-10
20703,5388,2023-09-13,1808.67,2023-10-06
20704,6110,2022-11-02,3480.36,2023-09-19
20705,5786,2023-09-18,3407.21,2023-04-18
20706,5593,2023-06-20,2072.16,2022-09-26
20707,5909,2023-04-07,3510.13,2023-07-26
20708,5566,2022-09-09,9302.37,2023-09-13
20709,5399,2022-09-24,11116.44,2023-01-31
20710,5899,2022-07-28,10074.4,2023-02-12
20711,5293,2023-07-21,7390.23,2023-01-22
20712,5485,2023-06-23,1260.3,2023-06-18
20713,5803,2023-05-18,14405.6,2022-12-07
20714,5890,2023-05-29,2937.11,2023-06-23
20715,5244,2023-08-03,10192.11,2022-08-02
20716,5960,2022-05-28,13736.91,2023-02-01
20717,6178,2023-10-04,10617.77,2022-02-13
20718,5816,2022-03-24,3661.72,2023-08-15
20719,5273,2022-02-11,5079.05,2023-01-01
20720,5520,2022-06-05,937.99,2022-06-23
20721,6152,2023-10-31,9384.99,2022-09-30
20722,5568,2023-03-29,9388.4,2023-07-04
20723,5638,2023-09-11,11019.76,2023-07-25
20724,5159,2022-10-11,659.45,2023-05-05
20725,5652,2022-07-07,12358.7,2022-07-01
20726,5176,2023-09-09,11211.31,2023-09-09
20727,5620,2023-09-16,2542.86,2022-04-06
20728,5211,2023-04-19,5540.59,2023-08-25
20729,5447,2023-05-22,9758.61,2022-03-12
20730,5586,2022-05-13,7689.05,2023-09-04
20731,5167,2022-09-28,2168.87,2022-11-07
20732,5460,2023-09-14,1766.51,2022-11-23
20733,5916,2022-03-14,11831.12,2023-11-14
20734,6053,2023-03-12,2761.52,2022-12-13
20735,5714,2022-10-20,2995.34,2022-06-15
20736,6117,2023-10-17,12548.39,2022-08-04
20737,5841,2023-03-13,9376.02,2022-12-10
20738,5868,2023-10-29,9268.38,2022-03-02
20739,5688,2023-10-23,7450.51,2022-07-05
20740,5330,2022-03-01,8750.43,2022-12-30
20741,5095,2023-08-21,9225.66,2022-07-01
20742,5785,2022-11-23,14533.48,2022-02-03
20743,5649,2022-07-01,3733.11,2023-02-09
20744,5353,2023-03-10,3611.16,2023-07-11
20745,5930,2023-06-03,1329.67,2022-05-18
20746,5941,2023-09-30,10043.88,2023-11-29
20747,5984,2022-03-24,8461.11,2022-01-28
20748,6043,2022-01-28,2112.97,2022-04-16
20749,5646,2022-09-23,5785.81,2022-06-06
20750,5626,2022-10-10,3090.62,2022-04-17
20751,5139,2023-02-01,5306.49,2022-08-21
20752,5716,2023-12-01,14293.33,2022-07-15
20753,5762,2023-01-18,10408.12,2022-07-21
20754,5255,2023-08-04,609.75,2022-04-19
20755,6109,2022-11-15,4161.37,2023-06-27
20756,5676,2023-09-03,650.24,2022-02-10
20757,5092,2022-07-12,10865.59,2022-03-05
20758,6093,2022-08-15,7306.62,2023-11-13
20759,5037,2023-03-27,14913.27,2023-02-19
20760,5140,2022-07-01,11136.96,2023-01-07
20761,5867,2022-11-23,8009.74,2023-10-13
20762,5680,2023-08-28,12168.23,2022-12-30
20763,5137,2023-10-17,10719.65,2022-08-24
20764,5190,2022-07-22,4034.75,2023-04-16
20765,5342,2023-02-06,8188.74,2023-05-15
20766,6029,2023-10-06,8561.98,2023-02-27
20767,5972,2023-04-17,7042.86,2023-08-02
20768,5662,2023-10-08,3098.29,2022-07-07
20769,5243,2022-06-28,3738.85,2023-06-24
20770,5415,2023-11-29,4575.19,2023-02-07
20771,5707,2022-01-18,648.7,2023-05-09
20772,5343,2023-04-08,13795.69,2022-08-22
20773,5682,2023-09-01,10448.39,2023-05-07
20774,5653,2023-06-30,10499.45,2023-06-15
20775,5146,2023-02-07,8798.79,2022-11-08
20776,5323,2023-01-28,10495.01,2022-04-23
20777,5122,2022-10-27,14737.01,2023-05-16
20778,5311,2022-12-17,6084.82,2022-12-10
20779,5601,2022-07-06,10831.62,2022-12-24
20780,5475,2022-12-13,5713.17,2022-05-06
20781,5570,2023-09-15,12887.19,2022-03-23
20782,5575,2023-02-13,12941.41,2022-09-09
20783,5347,2022-03-12,13582.86,2023-07-07
20784,5820,2022-11-23,579.22,2023-01-17
20785,5382,2022-07-31,4823.78,2022-04-09
20786,5072,2022-11-05,2441.9,2023-03-28
20787,5521,2022-04-18,7082.8,2023-08-18
20788,5933,2022-06-26,7684.02,2022-01-24
20789,6118,2023-03-03,4210.61,2023-02-21
20790,5339,2023-06-15,10989.97,2022-12-19
20791,5664,2023-02-22,4411.66,2022-03-14
20792,5040,2022-09-05,12881.42,2023-11-26
20793,5574,2022-07-28,3076.06,2023-05-30
20794,5966,2022-08-04,5824.91,2022-01-30
20795,5581,2023-03-14,9522.45,2023-10-20
20796,5170,2023-09-10,9277.36,2023-03-26
20797,5701,2022-11-07,1631.42,2023-04-25
20798,5511,2023-01-18,12770.75,2023-04-02
20799,5584,2022-09-28,9171.94,2022-01-27
20800,5984,2022-05-01,13112.96,2022-12-22
20801,5459,2023-02-11,13080.72,2023-09-09
20802,5529,2022-09-02,8415.82,2023-09-14
20803,5341,2022-03-07,13706.33,2022-01-19
20804,5057,2022-08-16,12801.91,2023-06-12
20805,5218,2022-05-17,14392.78,2022-09-27
20806,5619,2022-07-13,12832.23,2023-07-13
20807,5816,2023-10-20,12407.46,2022-05-26
20808,5731,2023-10-19,7305.73,2023-10-30
20809,5464,2023-05-04,3574.45,2023-06-26
20810,5247,2023-08-07,13705.28,2023-09-09
20811,5730,2022-12-20,10976.96,2022-05-29
20812,5373,2023-07-10,4585.34,2023-07-14
20813,5417,2022-06-06,5444.44,2022-07-02
20814,6055,2023-04-21,10448.14,2023-11-01
20815,5368,2022-01-16,7428.35,2022-02-11
20816,5559,2022-03-19,1681.5,2022-06-14
20817,5108,2022-02-21,2551.0,2023-11-17
20818,5584,2023-05-29,11311.91,2022-04-04
20819,5839,2023-05-19,5264.26,2022-08-02
20820,5418,2022-03-02,7860.92,2022-07-07
20821,5821,2022-05-12,11616.01,2022-03-29
20822,5683,2023-01-17,11392.05,2023-04-03
20823,6140,2023-07-18,2921.72,2023-04-17
20824,5256,2023-11-23,1926.71,2022-02-23
20825,6105,2023-06-27,9071.71,2023-01-07
20826,5780,2023-02-14,11253.68,2023-10-18
20827,6152,2022-06-04,2661.08,2023-06-01
20828,5838,2023-09-25,5893.35,2022-12-31
20829,5915,2022-02-20,13119.03,2022-02-06
20830,5235,2022-04-05,14191.24,2022-04-29
20831,5553,2023-11-19,7084.01,2023-02-13
20832,5181,2023-06-07,1652.98,2022-12-29
20833,5157,2023-06-08,4236.6,2023-01-04
20834,5571,2022-12-21,3878.06,2022-06-02
20835,5857,2022-02-14,3964.97,2022-11-19
20836,6048,2022-07-24,7661.28,2022-10-21
20837,5948,2023-03-07,8956.77,2023-04-25
20838,5592,2022-09-13,2276.39,2023-04-23
20839,5134,2022-09-05,13395.66,2023-03-24
20840,5421,2023-06-17,9489.62,2022-05-10
20841,5213,2022-02-10,9160.15,2023-10-22
20842,5900,2023-04-04,14815.55,2022-12-08
20843,5482,2022-10-04,9608.09,2022-09-24
20844,5348,2022-07-14,13969.91,2022-12-04
20845,5166,2022-03-12,4650.73,2023-04-20
20846,5937,2022-09-27,3981.88,2023-02-19
20847,5348,2022-12-01,7989.52,2022-10-18
20848,5849,2023-08-08,7874.83,2022-06-21
20849,5398,2022-11-04,3784.01,2023-03-15
20850,5583,2023-03-03,10645.01,2022-10-28
20851,5726,2022-07-18,929.69,2022-05-29
20852,5308,2022-03-17,10514.14,2023-10-22
20853,5991,2023-10-20,7129.08,2022-09-22
20854,5798,2023-06-09,10490.61,2022-04-05
20855,5719,2023-10-03,7417.67,2023-11-29
20856,5466,2022-08-18,14671.34,2023-02-21
20857,5099,2022-03-26,5352.93,2022-09-14
20858,5158,2022-06-11,14747.31,2023-05-30
20859,5610,2023-02-01,1442.12,2023-11-10
20860,5554,2023-01-06,10414.53,2022-12-16
20861,5651,2023-07-17,7086.18,2022-07-24
20862,5920,2022-08-03,12421.0,2023-11-21
20863,5227,2022-01-01,11949.43,2022-12-10
20864,5423,2023-01-12,12103.05,2023-04-10
20865,6096,2023-02-16,1873.71,2023-06-23
20866,5243,2023-09-27,12424.3,2022-01-29
20867,5530,2022-07-19,3603.58,2023-10-01
20868,6069,2022-07-02,872.36,2023-01-11
20869,5371,2023-02-14,3657.21,2022-04-15
20870,5652,2023-02-02,7449.63,2022-11-30
20871,5689,2022-08-04,11260.61,2022-03-10
20872,5734,2022-12-15,3670.17,2022-04-17
20873,5092,2023-08-03,2138.61,2023-11-23
20874,6046,2023-08-17,9866.53,2022-04-12
20875,5172,2023-10-16,14766.52,2022-09-19
20876,6101,2022-02-10,9212.62,2023-10-26
20877,5179,2022-01-03,10520.33,2023-07-06
20878,5238,2022-04-04,8636.93,2022-10-16
20879,6159,2022-02-28,11844.05,2022-05-17
20880,5877,2023-02-11,14649.16,2023-05-05
20881,5902,2022-01-18,8389.87,2023-11-20
20882,5280,2023-05-09,6543.46,2022-03-08
20883,6043,2023-05-23,12974.97,2022-05-31
20884,5740,2023-08-09,14561.06,2022-10-05
20885,5371,2022-11-28,2373.13,2022-07-31
20886,6136,2022-06-18,8883.48,2022-12-16
20887,5870,2023-11-03,11990.67,2023-09-20
20888,6019,2023-11-12,8233.42,2023-10-10
20889,5221,2022-07-25,6433.36,2022-05-27
20890,5920,2023-06-05,10000.83,2022-12-31
20891,5304,2023-05-20,4416.86,2023-11-09
20892,5438,2022-12-12,5562.44,2022-08-16
20893,6194,2022-10-31,14888.01,2023-10-08
20894,5375,2022-04-25,9728.75,2023-11-23
20895,5381,2023-10-26,13157.45,2022-10-17
20896,5986,2022-03-28,12212.64,2022-11-26
20897,5014,2022-04-05,9957.95,2023-01-30
20898,5743,2023-03-04,12690.57,2023-07-09
20899,5669,2023-11-29,4663.8,2022-05-19
20900,5500,2023-03-26,9738.19,2023-02-28
20901,5565,2023-09-18,9063.75,2022-09-10
20902,5530,2023-06-25,9525.08,2023-02-20
20903,5492,2022-01-02,2945.16,2023-05-22
20904,5755,2022-03-19,4520.02,2022-12-12
20905,5300,2022-11-20,4656.55,2023-11-28
20906,5815,2022-04-08,9228.22,2023-07-31
20907,5547,2023-09-21,14601.93,2022-06-29
20908,5727,2022-04-20,14333.98,2022-08-02
20909,5731,2023-11-10,3794.25,2023-03-14
20910,5828,2023-04-02,4920.26,2023-04-25
20911,5602,2023-05-03,1022.9,2022-06-02
20912,6032,2023-01-06,6282.83,2023-02-17
20913,5768,2022-12-03,12602.77,2022-05-03
20914,5875,2023-08-22,13778.4,2023-08-29
20915,5937,2022-01-22,3929.2,2023-08-17
20916,5131,2022-11-01,4354.02,2023-09-12
20917,5608,2022-09-29,3702.32,2023-08-02
20918,5026,2023-05-05,5576.5,2022-08-31
20919,5635,2023-03-22,12169.01,2022-11-02
20920,5484,2022-10-05,9879.43,2022-05-16
20921,5680,2023-10-13,11896.14,2022-06-08
20922,6075,2023-01-12,8953.95,2022-06-01
20923,5005,2022-08-20,4237.13,2023-04-01
20924,5589,2023-08-15,3805.92,2023-07-08
20925,6184,2023-03-02,630.51,2022-11-30
20926,5208,2022-02-24,11824.24,2023-04-08
20927,5257,2023-03-17,12783.26,2023-04-14
20928,5011,2022-02-03,11640.1,2022-01-26
20929,5949,2022-11-25,1578.83,2022-06-15
20930,5008,2023-03-30,11552.21,2023-01-01
20931,5936,2023-01-23,1163.63,2023-03-15
20932,5032,2023-03-06,2031.1,2022-04-07
20933,5540,2023-04-21,6886.89,2023-01-29
20934,6005,2022-05-05,7404.13,2023-04-12
20935,5387,2023-06-07,12333.72,2022-09-24
20936,5640,2023-04-27,10353.14,2022-05-03
20937,5207,2022-11-13,2723.14,2023-06-19
20938,5557,2022-05-02,3779.13,2022-07-17
20939,5348,2023-07-01,4642.29,2022-02-10
20940,5793,2023-08-04,2293.25,2022-05-01
20941,5234,2022-11-09,4670.85,2023-03-01
20942,6068,2023-05-02,11064.67,2022-01-04
20943,6006,2023-10-13,4000.32,2022-09-12
20944,5737,2022-01-12,12612.71,2023-10-05
20945,5942,2022-05-05,7308.0,2023-04-13
20946,6166,2023-10-21,5182.57,2022-07-02
20947,5176,2022-03-18,6480.06,2022-04-17
20948,5449,2023-08-03,10787.7,2023-05-14
20949,5592,2022-08-24,7993.49,2023-03-23
20950,5082,2023-07-25,605.54,2022-06-26
20951,5135,2022-09-11,13873.7,2022-03-13
20952,5856,2023-02-10,1456.94,2022-03-11
20953,6165,2022-08-31,14110.01,2023-08-04
20954,5440,2023-04-06,908.22,2022-05-03
20955,6080,2022-10-04,11679.2,2023-01-27
20956,5697,2023-04-14,8252.78,2022-08-15
20957,5419,2022-08-08,7833.03,2023-01-03
20958,5088,2022-08-13,1555.29,2023-04-03
20959,5656,2022-04-11,3961.8,2022-07-02
20960,6032,2023-09-26,11774.44,2022-08-15
20961,5215,2023-05-22,13423.27,2022-03-13
20962,5552,2023-08-10,8172.22,2023-05-27
20963,5503,2022-11-27,5623.48,2022-01-08
20964,5699,2022-08-25,1369.18,2022-03-13
20965,5245,2022-12-05,10391.59,2022-02-15
20966,5309,2023-05-21,4537.48,2022-05-30
20967,5231,2022-06-14,1297.7,2023-08-16
20968,5155,2023-10-31,10154.85,2023-04-27
20969,6199,2022-08-06,7542.94,2023-02-13
20970,5848,2023-01-11,673.45,2022-06-24
20971,5115,2022-01-12,2108.4,2023-03-03
20972,5311,2023-03-08,10638.43,2023-10-17
20973,5993,2022-03-24,1423.23,2023-11-02
20974,5300,2023-03-07,13056.46,2022-08-25
20975,6042,2023-09-17,5014.23,2023-08-18
20976,5784,2023-04-23,1785.66,2023-11-18
20977,5012,2023-01-04,11516.48,2022-05-20
20978,5232,2023-10-15,8104.19,2022-03-05
20979,5955,2023-09-28,4946.28,2022-10-06
20980,5730,2022-05-21,6388.43,2022-02-19
20981,6018,2023-09-19,810.48,2022-08-03
20982,5999,2023-04-01,10109.13,2023-09-29
20983,5303,2023-05-17,5803.72,2022-02-05
20984,5541,2023-02-07,10853.54,2023-10-13
20985,5470,2022-10-15,9608.48,2023-08-21
20986,5813,2022-12-21,9943.19,2023-03-07
20987,5077,2022-12-09,11996.94,2023-05-20
20988,6020,2022-05-29,9651.79,2023-07-22
20989,5024,2022-07-29,6571.53,2022-09-06
20990,6039,2022-04-22,6153.95,2023-04-13
20991,5676,2023-10-16,2233.94,2023-05-25
20992,5525,2023-06-20,11801.93,2023-01-29
20993,5347,2022-02-18,11536.07,2023-03-16
20994,5172,2022-11-27,4071.33,2022-06-07
20995,5712,2022-12-31,13008.89,2022-04-04
20996,5489,2022-01-11,9040.55,2023-05-01
20997,5378,2022-07-07,7440.96,2023-03-15
20998,6188,2023-05-24,753.7,2022-06-15
20999,5372,2023-08-03,6049.75,2022-02-25
21000,6000,2023-03-21,9789.73,2023-03-31
21001,5977,2022-03-31,1801.34,2023-01-05
21002,5757,2023-09-14,7163.73,2023-01-13
21003,5477,2023-11-07,14904.82,2023-01-30
21004,5382,2023-03-24,10889.81,2023-01-26
21005,5155,2022-02-01,8429.63,2022-12-18
21006,5257,2022-11-23,8228.98,2022-03-23
21007,5674,2022-03-15,1134.59,2023-06-30
21008,5068,2022-09-08,14381.06,2022-03-04
21009,5344,2023-03-26,13958.58,2023-05-29
21010,5673,2022-12-21,10394.87,2023-07-09
21011,5391,2023-06-17,1935.67,2023-08-30
21012,5259,2022-10-23,3513.59,2022-05-28
21013,5307,2022-10-25,3166.69,2023-06-03
21014,6119,2022-11-24,8033.89,2022-11-04
21015,5950,2022-10-29,3513.16,2023-05-20
21016,5970,2023-05-27,10589.11,2022-04-08
21017,5246,2022-12-04,8405.83,2022-10-29
21018,5733,2023-08-08,756.04,2022-02-11
21019,5187,2023-01-09,11288.83,2022-11-12
21020,5925,2023-07-07,3238.02,2023-01-19
21021,5785,2022-04-04,12460.83,2022-04-14
21022,5408,2022-05-12,5648.16,2022-12-02
21023,6149,2023-09-03,5409.99,2023-08-13
21024,5341,2022-02-22,671.35,2023-09-28
21025,5563,2023-05-11,14822.07,2022-02-01
21026,5651,2022-08-17,9374.06,2023-11-10
21027,5952,2023-10-02,6629.59,2022-10-09
21028,6194,2022-07-31,1901.01,2022-01-30
21029,6063,2023-05-19,10637.65,2023-11-12
21030,5069,2023-05-10,4599.59,2023-01-28
21031,5381,2023-11-02,14830.07,2022-02-01
21032,5057,2022-08-21,14282.94,2023-11-27
21033,5850,2022-03-12,11161.8,2023-07-19
21034,6123,2022-07-08,14580.54,2022-05-29
21035,5916,2023-10-25,2031.69,2022-03-17
21036,5325,2022-01-08,4558.77,2023-02-11
21037,5461,2022-11-28,4172.03,2023-08-04
21038,5179,2023-09-04,1544.18,2022-10-01
21039,5844,2022-01-16,14597.29,2023-07-03
21040,5574,2023-10-28,1369.62,2023-10-09
21041,5119,2023-10-31,12921.99,2022-03-02
21042,5549,2022-04-03,11638.34,2022-05-11
21043,5646,2022-09-19,5950.07,2023-05-28
21044,5026,2023-07-03,772.71,2022-03-01
21045,6032,2022-06-10,588.39,2023-01-15
21046,5969,2022-12-17,3457.91,2022-12-13
21047,5533,2022-06-23,7661.21,2023-03-18
21048,5149,2022-11-13,7139.69,2023-06-27
21049,6049,2022-01-18,8986.74,2023-02-03
21050,5655,2023-05-01,11693.41,2022-01-07
21051,5945,2023-01-02,5971.64,2023-01-26
21052,5555,2022-12-17,2825.27,2022-05-15
21053,5425,2023-06-12,12100.71,2022-01-20
21054,5293,2023-03-11,5324.01,2022-11-23
21055,5554,2022-09-27,4659.79,2023-03-10
21056,5431,2022-03-09,11582.52,2023-10-16
21057,5604,2022-01-30,14045.02,2023-01-09
21058,5317,2022-11-12,13766.94,2022-05-23
21059,5398,2022-06-13,2492.92,2023-01-29
21060,5596,2022-11-16,7795.79,2023-04-28
21061,5546,2022-01-14,1846.62,2023-09-29
21062,5076,2022-10-06,14434.15,2023-05-06
21063,5865,2023-03-08,3620.8,2022-11-17
21064,5916,2023-10-30,3362.73,2023-02-16
21065,5709,2023-09-26,13388.84,2022-12-20
21066,5486,2022-09-20,14533.83,2023-03-08
21067,6112,2023-11-13,10615.67,2022-01-03
21068,5747,2023-06-06,2254.57,2022-05-11
21069,6031,2022-06-21,7544.91,2022-03-16
21070,5550,2022-12-24,12340.77,2022-11-20
21071,5976,2022-01-13,8800.92,2023-04-23
21072,6076,2023-11-04,2422.63,2022-06-09
21073,5942,2022-08-20,2992.37,2022-01-17
21074,5919,2023-04-21,13030.05,2023-01-30
21075,6167,2023-04-16,8141.92,2022-12-22
21076,5363,2022-06-09,10734.63,2022-02-01
21077,5382,2023-10-01,5909.41,2023-04-28
21078,5271,2023-07-14,8221.04,2022-06-04
21079,6038,2022-09-18,14668.0,2023-09-16
21080,5298,2023-07-27,5280.69,2023-09-02
21081,6004,2023-09-26,10284.43,2023-08-27
21082,5234,2023-08-25,3001.33,2023-10-20
21083,5575,2022-12-25,2265.23,2023-05-30
21084,5027,2022-09-12,11862.78,2022-12-08
21085,5093,2023-08-25,12739.57,2023-02-10
21086,5617,2023-05-30,10190.52,2023-01-08
21087,5309,2022-10-07,2793.84,2022-10-13
21088,5052,2022-04-27,3988.53,2023-07-14
21089,5319,2023-09-02,13712.05,2023-07-31
21090,5181,2022-06-11,4686.21,2022-08-09
21091,6144,2022-10-25,12373.48,2022-05-27
